"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2021,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"145","145","5814","146","5814","146",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"98","98","2565","61","2565","61",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"3","3","186","12","186","12",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"5","5","310","20","310","20",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"156","156","5929","141","5929","141",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"348","348","12614","270","12614","270",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","CAT","NK","FPN_CAT_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"20","20","670","20","670","20",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"35","35","1540","0","1540","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","FWS","NK","FPN_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"67","67","4004","89","4004","89",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPN","SPF","NK","FPN_SPF_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"11","11","484","11","484","11",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPO","ANA",NA,"FPO_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"9","9","162","0","162","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"69","69","2766","86","2766","86",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","231","7","231","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"67","67","2590","56","2590","56",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"18","18","644","44","644","44",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"79","79","3704","96","3704","96",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"214","214","5291","94","5291","94",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"14","14","399","14","399","14",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","FYK","SPF","NK","FYK_SPF_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"29","29","867","26","867","26",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","ANA","110D157","GNS_ANA_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","88","4","88","4",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"14","14","1036","28","1036","28",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"5","5","145","0","145","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"56","56","1889","37","1889","37",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"120","120","4857","116","4857","116",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"6","6","240","13","240","13",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","348","12","348","12",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"28","28","674","16","674","16",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"23","23","1357","15","1357","15",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"22","22","440","22","440","22",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","NO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"2","2","40","2","40","2",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","NO","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","160","8","160","8",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","PGP","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"54","54","162","0","162","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","PGP","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"15","15","330","15","330","15",NA,NA,NA,"N"
"Sweden",2021,2,"VL0008","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"4","4","72","0","72","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"4","4","880","32","880","32",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"42","42","3108","42","3108","42",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"56","56","8464","294","8464","294",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"52","52","5006","341","5006","341",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GND","SPF","71D100","GND_SPF_71-89_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","184","7","184","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GND","SPF","71D100","GND_SPF_71-89_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"5","5","310","35","310","35",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","3","1320","48","660","24",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"46","46","1767","224","1767","224",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GNS","DEF","220D250","GNS_DEF_>=220_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"70","70","2474","250","2474","250",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"11","11","286","22","286","22",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"116","116","5940","492","5940","492",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DFN","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","4","736","28","736","28",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"8","11","1232","112","1694","154",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","3","368","25","441","30",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"8","8","822","65","822","65",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"9","9","1845","108","1845","108",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"46","52","5484","410","6422","472",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"6","7","1000","54","1257","74",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","CRU","80D100","OTB_CRU_90-99_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"21","31","4179","168","6169","248",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"6","6","306","18","306","18",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"36","44","6532","289","8206","363",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"34","41","6109","362","7187","460",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"1","1","147","10","147","10",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"12","14","1690","115","2058","140",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","SB","FIF","16D32","SB_FIF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"31","31","690","1","690","1",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","SB","FIF","16D32","SB_FIF_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","22","0","22","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","DTS","SB","FIF","32D80","SB_FIF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","3","66","1","66","1",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","DRH","MOL",NA,"DRH_MOL_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"10","10","808","19","808","19",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1542","1542","155722","7640","155722","7640",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"254","254","24665","1431","24665","1431",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FPO","MOL",NA,"FPO_MOL_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","4","204","44","204","44",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"328","328","32992","626","32992","626",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"7","7","203","0","203","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","FYK","CRU","NK","FYK_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"40","40","2826","53","2826","53",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"23","23","2791","102","2791","102",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","225","7","225","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GNS","CRU","220D250","GNS_CRU_>=220_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","8","408","88","408","88",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"13","13","2493","93","2493","93",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"12","12","225","0","225","0",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GNS","DEF","220D250","GNS_DEF_>=220_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","99","7","99","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","GNS","DEF","250DXX","GNS_DEF_>=220_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","8","792","56","792","56",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","225","7","225","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","225","7","225","7",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"42","42","5212","150","5212","150",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","FPO","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"7","7","462","28","462","28",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","HOK","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"11","11","2101","77","2101","77",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","HOK","LHP","SPF",NA,"LHP_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","8","428","14","428","14",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","NO","NK","MOL","NK","MIS_MOL_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"14","14","280","14","280","14",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGO","DRH","MOL",NA,"DRH_MOL_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"41","41","1637","65","1637","65",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"66","66","12069","399","12069","399",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"6","6","2052","66","2052","66",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"44","44","12818","408","12818","408",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","GND","SPF","50D71","GND_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"3","3","78","9","78","9",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"13","13","1054","51","1054","51",NA,NA,NA,"N"
"Sweden",2021,2,"VL0010","PGP","LTL","SPF",NA,"LTL_SPF_0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","26","3","26","3",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"5","5","104","19","104","19",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","906","44","906","44",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","FPO","DEF",NA,"FPO_DEF_>0_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"6","6","924","54","924","54",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"28","28","1768","179","1768","179",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","ANA","110D157","GNS_ANA_110-156_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"0","1","11","2","22","5",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"161","161","16683","1827","16683","1827",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"31","34","1930","193","2125","222",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"39","43","2575","404","2862","448",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"40","43","2400","260","2493","269",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"29","29","1655","322","1655","322",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"68","68","8010","679","8010","679",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"102","104","10043","910","10179","936",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"62","65","5112","542","5341","577",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.26",NA,"NGI",NA,NA,"2","2","220","16","220","16",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"48","51","3927","394","4020","403",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","DEF","157DXX","GNS_DEF_>=157_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"5","5","550","40","550","40",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"26","26","2244","128","2244","128",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"62","62","2745","239","2764","241",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"1","1","37","3","37","3",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"53","53","5050","240","5050","240",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"0","1","46","7","93","14",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"27","27","2075","179","2075","179",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"59","53","3141","342","2931","276",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","2","105","33","70","22",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"72","72","7215","352","7215","352",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"16","16","2476","203","2476","203",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"1","1","85","10","85","10",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"87","87","13081","982","13081","982",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"59","59","3150","314","3169","316",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.29",NA,"NGI",NA,NA,"35","35","2619","192","2619","192",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"338","338","40094","2891","40094","2891",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"23","21","4608","194","4287","180",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"174","174","16262","1125","16262","1125",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GTR","DEF","110D157","GTR_DEF_110-156_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"1","1","95","4","95","4",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","GTR","DEF","157DXX","GTR_DEF_>=157_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"10","10","1162","136","1162","136",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"42","42","11377","294","11377","294",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","3654","182","3654","182",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DTS","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"7","5","1547","147","1105","105",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"0","0","62","9","62","9",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"50","50","6970","837","6970","837",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"1","1","125","18","125","18",NA,NA,NA,"N"
"Sweden",2021,2,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"13","13","1639","177","1639","177",NA,NA,NA,"N"
