"upload_date","country_name","country_code","year","supra_reg","fishing_tech","vessel_length","geo_indicator","cluster_name","fs_name","variable_group","variable_name","variable_code","value","unit","fromtable","framework","template_name","gear","fishery","activity"
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Energy costs","totenercost",627305.2885,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Energy costs","totenercost",522540.3592,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Expenditure","Energy costs","totenercost",2949686.4074,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Expenditure","Energy costs","totenercost",4136723.5101,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Expenditure","Energy costs","totenercost",11179706.4208,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",626345.2437,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Energy costs","totenercost",167590.9724,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Expenditure","Energy costs","totenercost",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Personnel costs","totcrewwage",131443.6661,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Personnel costs","totcrewwage",136374.9733,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Personnel costs","totcrewwage",107739.9568,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Personnel costs","totcrewwage",49764.5777,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Expenditure","Personnel costs","totcrewwage",1165414.7068,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Expenditure","Personnel costs","totcrewwage",2538919.3299,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Expenditure","Personnel costs","totcrewwage",6660097.7698,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",295471.3204,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Personnel costs","totcrewwage",106163.7079,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Expenditure","Personnel costs","totcrewwage",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",2506777.9695,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",2330180.778,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",2257195.1335,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",615747.8824,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",1159836.6389,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",379955.0655,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",223518.2477,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",675810.1285,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",251019.8726,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PMP","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Expenditure","Value of unpaid labour","totunpaidlab",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capital","Subsidies on investments","subinvest",0,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capital","Subsidies on investments","subinvest",0,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2025-04-09,"Sweden","SWE",2009,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capital","Subsidies on investments","subinvest",NA,"euro","map_fs","map","map_fs",NA,NA,NA
